city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
Abu Dhabi,AE,2005-05-26,12:00:00,1117083600,35.1,28.6,41.3,19.2,62.0,1.3,0.0,United Arab Emirates
Abu Dhabi,AE,2005-05-27,12:00:00,1117170000,33.3,27.7,38.9,26.2,323.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-05-28,12:00:00,1117256400,32.3,27.2,37.4,21.9,313.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-05-29,12:00:00,1117342800,31.9,26.3,37.3,25.1,346.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-05-30,12:00:00,1117429200,31.6,25.1,37.7,23.5,341.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-05-31,12:00:00,1117515600,30.6,24.8,36.3,26.2,317.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-01,12:00:00,1117602000,31.0,23.1,37.3,27.6,307.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-02,12:00:00,1117688400,32.5,29.1,35.8,32.4,319.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-03,12:00:00,1117774800,31.1,24.8,38.4,22.4,339.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-04,12:00:00,1117861200,32.0,24.9,39.4,28.1,0.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-05,12:00:00,1117947600,32.2,25.0,38.1,20.5,337.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-06,12:00:00,1118034000,32.8,25.5,39.3,20.7,309.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-07,12:00:00,1118120400,32.0,26.9,37.6,21.1,284.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-08,12:00:00,1118206800,32.2,29.4,35.7,32.3,295.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-09,12:00:00,1118293200,31.4,25.7,37.4,15.6,256.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-10,12:00:00,1118379600,31.8,25.6,37.1,21.1,326.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-11,12:00:00,1118466000,33.1,28.2,39.6,26.3,317.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-12,12:00:00,1118552400,31.6,25.9,37.2,20.7,353.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-13,12:00:00,1118638800,32.8,28.5,37.7,21.5,356.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-14,12:00:00,1118725200,32.8,28.4,37.3,19.6,334.0,0.7,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-15,12:00:00,1118811600,32.2,26.8,38.4,25.0,308.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-16,12:00:00,1118898000,32.5,25.9,39.3,25.8,331.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-17,12:00:00,1118984400,32.9,28.1,38.5,23.4,313.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-18,12:00:00,1119070800,32.0,25.2,38.7,21.4,310.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-19,12:00:00,1119157200,32.0,26.4,39.0,22.3,278.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-20,12:00:00,1119243600,32.2,25.7,37.2,24.6,278.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-21,12:00:00,1119330000,31.6,25.8,37.3,20.3,314.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-22,12:00:00,1119416400,34.3,27.6,41.5,17.4,358.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-23,12:00:00,1119502800,33.5,27.6,39.6,22.8,299.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-24,12:00:00,1119589200,32.9,29.3,36.8,25.8,275.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-25,12:00:00,1119675600,33.4,29.9,37.7,26.4,278.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-26,12:00:00,1119762000,33.5,28.2,38.7,25.2,279.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-27,12:00:00,1119848400,34.4,29.6,38.9,28.6,297.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-28,12:00:00,1119934800,35.5,32.6,38.8,38.8,298.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-29,12:00:00,1120021200,33.6,30.8,36.5,33.4,305.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-06-30,12:00:00,1120107600,32.7,27.4,38.1,16.8,308.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-01,12:00:00,1120194000,32.9,28.3,37.6,27.2,297.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-02,12:00:00,1120280400,33.3,30.1,37.0,30.5,287.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-03,12:00:00,1120366800,33.3,27.4,38.9,28.9,265.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-04,12:00:00,1120453200,33.9,27.9,40.7,31.6,257.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-05,12:00:00,1120539600,33.8,29.2,38.5,36.3,270.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-06,12:00:00,1120626000,33.4,29.7,37.1,32.6,273.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-07,12:00:00,1120712400,33.1,29.9,36.6,34.0,282.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-08,12:00:00,1120798800,31.9,26.9,36.2,22.7,286.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-09,12:00:00,1120885200,31.6,26.6,36.7,19.2,322.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-10,12:00:00,1120971600,32.9,28.8,37.2,20.4,339.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-11,12:00:00,1121058000,35.0,29.7,42.1,23.5,15.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-12,12:00:00,1121144400,35.9,31.8,41.8,23.5,353.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-13,12:00:00,1121230800,35.2,29.1,41.0,21.5,0.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-14,12:00:00,1121317200,37.3,31.0,44.0,25.0,83.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-15,12:00:00,1121403600,36.6,33.0,40.9,21.9,95.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-16,12:00:00,1121490000,34.8,30.2,39.3,31.2,146.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-17,12:00:00,1121576400,34.8,31.0,39.7,33.3,149.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-18,12:00:00,1121662800,35.9,32.0,40.6,27.8,106.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-19,12:00:00,1121749200,36.0,32.0,40.4,29.1,142.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-20,12:00:00,1121835600,35.9,32.0,40.0,26.5,199.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-21,12:00:00,1121922000,36.5,32.2,40.8,21.0,205.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-22,12:00:00,1122008400,37.0,33.1,42.7,24.7,224.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-23,12:00:00,1122094800,34.3,29.9,38.9,20.3,340.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-24,12:00:00,1122181200,36.5,31.7,41.5,18.7,358.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-25,12:00:00,1122267600,36.5,31.6,41.9,24.8,314.0,0.4,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-26,12:00:00,1122354000,34.8,30.3,39.2,25.2,300.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-27,12:00:00,1122440400,34.4,27.8,39.4,18.1,298.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-28,12:00:00,1122526800,35.4,28.4,41.5,22.0,10.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-29,12:00:00,1122613200,37.2,32.9,42.4,20.9,343.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-30,12:00:00,1122699600,35.4,29.3,42.7,24.8,352.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-07-31,12:00:00,1122786000,34.1,28.7,40.3,23.2,346.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-01,12:00:00,1122872400,34.6,27.7,42.1,23.2,335.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-02,12:00:00,1122958800,34.5,29.4,39.7,17.7,297.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-03,12:00:00,1123045200,35.5,31.4,40.0,21.0,311.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-04,12:00:00,1123131600,35.1,30.7,39.5,19.6,298.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-05,12:00:00,1123218000,35.4,30.5,40.1,24.7,303.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-06,12:00:00,1123304400,35.9,33.1,39.2,29.9,295.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-07,12:00:00,1123390800,35.2,32.8,38.4,25.9,288.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-08,12:00:00,1123477200,34.0,30.0,38.3,22.9,294.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-09,12:00:00,1123563600,34.4,31.3,38.0,25.1,304.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-10,12:00:00,1123650000,33.2,29.7,36.6,20.4,307.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-11,12:00:00,1123736400,33.0,27.7,37.5,24.7,302.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-12,12:00:00,1123822800,33.5,26.8,39.6,27.9,288.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-13,12:00:00,1123909200,34.0,25.8,40.2,22.7,314.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-14,12:00:00,1123995600,34.6,27.4,41.4,22.5,340.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-15,12:00:00,1124082000,34.2,25.4,41.0,21.9,343.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-16,12:00:00,1124168400,33.7,25.8,41.2,25.9,19.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-17,12:00:00,1124254800,36.3,29.1,45.0,17.1,52.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-18,12:00:00,1124341200,37.2,32.3,43.2,19.7,108.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-19,12:00:00,1124427600,37.2,32.3,43.2,25.0,105.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-20,12:00:00,1124514000,36.8,31.4,43.6,26.8,71.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-21,12:00:00,1124600400,36.3,30.3,42.9,24.4,87.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-22,12:00:00,1124686800,36.1,29.8,42.9,21.6,122.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-23,12:00:00,1124773200,35.8,29.6,41.8,24.5,220.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-24,12:00:00,1124859600,35.2,31.2,40.5,30.5,182.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-25,12:00:00,1124946000,34.7,29.0,41.2,27.5,193.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-26,12:00:00,1125032400,34.7,28.3,40.9,22.8,184.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-27,12:00:00,1125118800,35.5,31.1,40.7,22.0,211.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-28,12:00:00,1125205200,34.8,28.5,40.4,22.6,269.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-29,12:00:00,1125291600,35.0,28.2,42.0,17.8,68.0,0.0,0.0,United Arab Emirates
Abu Dhabi,AE,2005-08-30,12:00:00,1125378000,35.0,27.9,41.2,19.5,31.0,0.0,0.0,United Arab Emirates
